Match No,Innings,Over,Batter,Bowler,Action,Runs
32,1,17.1, Rashid Khan,Mukesh Kumar,Wicket,0
32,1,17.2, Spencer Johnson,Mukesh Kumar,Single,1
32,1,17.3, Noor Ahmad,Mukesh Kumar,Wicket,0
32,2,0.1, Prithvi Shaw,Warrier,Single,1
32,2,0.2, Fraser-McGurk,Warrier,Six,6
32,2,0.3, Fraser-McGurk,Warrier,Dot,0
32,2,0.4, Fraser-McGurk,Warrier,Boundary,4
32,2,0.5, Fraser-McGurk,Warrier,Single,1
32,2,0.6, Prithvi Shaw,Warrier,Double,2
32,2,1.1, Fraser-McGurk,Spencer Johnson,Six,6
32,2,1.1, Fraser-McGurk,Spencer Johnson,Extra_W,1
32,2,1.2, Fraser-McGurk,Spencer Johnson,Dot,0
32,2,1.3, Fraser-McGurk,Spencer Johnson,Dot,0
32,2,1.4, Fraser-McGurk,Spencer Johnson,Dot,0
32,2,1.5, Fraser-McGurk,Spencer Johnson,Boundary,4
32,2,1.6, Fraser-McGurk,Spencer Johnson,Wicket,0
32,2,2.1, Prithvi Shaw,Warrier,Dot,0
32,2,2.2, Prithvi Shaw,Warrier,Boundary,4
32,2,2.3, Prithvi Shaw,Warrier,Double,2
32,2,2.4, Prithvi Shaw,Warrier,Wicket,0
32,2,2.5, Shai Hope,Warrier,Dot,0
32,2,2.6, Shai Hope,Warrier,Dot,0
32,2,3.1, Abishek Porel,Spencer Johnson,Single,1
32,2,3.2, Shai Hope,Spencer Johnson,Single,1
32,2,3.3, Abishek Porel,Spencer Johnson,Dot,0
32,2,3.4, Abishek Porel,Spencer Johnson,Dot,0
32,2,3.5, Abishek Porel,Spencer Johnson,Boundary,4
32,2,3.5, Abishek Porel,Spencer Johnson,Extra_W,1
32,2,3.6, Abishek Porel,Spencer Johnson,Boundary,4
32,2,4.1, Shai Hope,Warrier,Boundary,4
32,2,4.2, Shai Hope,Warrier,Six,6
32,2,4.3, Shai Hope,Warrier,Six,6
32,2,4.4, Shai Hope,Warrier,Single,1
32,2,4.5, Abishek Porel,Warrier,Six,6
32,2,4.6, Abishek Porel,Warrier,Wicket,0
32,2,5.1, Shai Hope,Rashid Khan,Single,1
32,2,5.2, Pant,Rashid Khan,Single,1
32,2,5.3, Shai Hope,Rashid Khan,Dot,0
32,2,5.4, Shai Hope,Rashid Khan,Wicket,0
32,2,5.5, Sumit Kumar,Rashid Khan,Dot,0
32,2,5.6, Sumit Kumar,Rashid Khan,Dot,0
32,2,6.1, Pant,Noor Ahmad,Dot,0
32,2,6.2, Pant,Noor Ahmad,Boundary,4
32,2,6.3, Pant,Noor Ahmad,Dot,0
32,2,6.4, Pant,Noor Ahmad,Single,1
32,2,6.5, Sumit Kumar,Noor Ahmad,Single,1
32,2,6.6, Pant,Noor Ahmad,Single,1
32,2,7.1, Pant,Rashid Khan,Single,1
32,2,7.2, Sumit Kumar,Rashid Khan,Single,1
32,2,7.3, Pant,Rashid Khan,Six,6
32,2,7.4, Pant,Rashid Khan,Double,2
32,2,7.5, Pant,Rashid Khan,Dot,0
32,2,7.6, Pant,Rashid Khan,Dot,0
32,2,8.1, Sumit Kumar,Noor Ahmad,Dot,0
32,2,8.2, Sumit Kumar,Noor Ahmad,Boundary,4
32,2,8.3, Sumit Kumar,Noor Ahmad,Dot,0
32,2,8.4, Sumit Kumar,Noor Ahmad,Dot,0
32,2,8.5, Sumit Kumar,Noor Ahmad,Boundary,4
33,1,0.1,ne ,Livings,Dot,0
33,1,0.2,ne ,Livings,Single,1
33,1,0.3,ne ,Livings,Single,1
33,1,0.4,ne ,Livings,Dot,0
33,1,0.5,ne ,Livings,Single,1
33,1,0.6,ne ,Livings,Boundary,4
33,1,1.1, Ishan Kishan,Arshdeep Singh,Single,1
33,1,1.2, Rohit,Arshdeep Singh,Single,1
33,1,1.3, Ishan Kishan,Arshdeep Singh,Boundary,4
33,1,1.4, Ishan Kishan,Arshdeep Singh,Single,1
33,1,1.5, Rohit,Arshdeep Singh,Boundary,4
33,1,1.6, Rohit,Arshdeep Singh,Dot,0
33,1,2.1, Ishan Kishan,Rabada,Wicket,0
33,1,2.2, Suryakumar Yadav,Rabada,Dot,0
33,1,2.3, Suryakumar Yadav,Rabada,Dot,0
33,1,2.4, Suryakumar Yadav,Rabada,Boundary,4
33,1,2.5, Suryakumar Yadav,Rabada,Boundary,4
33,1,2.6, Suryakumar Yadav,Rabada,Single,1
33,1,3.1, Suryakumar Yadav,Arshdeep Singh,Single,1
33,1,3.2, Rohit,Arshdeep Singh,Dot,0
33,1,3.3, Rohit,Arshdeep Singh,Six,6
33,1,3.4, Rohit,Arshdeep Singh,Single,1
33,1,3.5, Suryakumar Yadav,Arshdeep Singh,Single,1
33,1,3.6, Rohit,Arshdeep Singh,Dot,0
33,1,4.1, Suryakumar Yadav,Harshal Patel,Boundary,4
33,1,4.2, Suryakumar Yadav,Harshal Patel,Single,1
33,1,4.3, Rohit,Harshal Patel,Dot,0
33,1,4.4, Rohit,Harshal Patel,Dot,0
33,1,4.5, Rohit,Harshal Patel,Single,1
33,1,4.6, Suryakumar Yadav,Harshal Patel,Single,1
33,1,5.1, Suryakumar Yadav,Sam Curran,Dot,0
33,1,5.2, Suryakumar Yadav,Sam Curran,Boundary,4
33,1,5.3, Suryakumar Yadav,Sam Curran,Dot,0
33,1,5.4, Suryakumar Yadav,Sam Curran,Dot,0
33,1,5.5, Suryakumar Yadav,Sam Curran,Single,1
33,1,5.6, Rohit,Sam Curran,Six,6
33,1,6.1, Suryakumar Yadav,Harpreet Brar,Dot,0
33,1,6.2, Suryakumar Yadav,Harpreet Brar,Single,1
33,1,6.3, Rohit,Harpreet Brar,Single,1
33,1,6.4, Suryakumar Yadav,Harpreet Brar,Single,1
33,1,6.5, Rohit,Harpreet Brar,Single,1
33,1,6.6, Suryakumar Yadav,Harpreet Brar,Dot,0
33,1,7.1, Rohit,Rabada,Dot,0
33,1,7.2, Rohit,Rabada,Single,1
33,1,7.3, Suryakumar Yadav,Rabada,Double,2
33,1,7.4, Suryakumar Yadav,Rabada,Dot,0
33,1,7.5, Suryakumar Yadav,Rabada,Six,6
33,1,7.6, Suryakumar Yadav,Rabada,Single,1
33,1,8.1, Suryakumar Yadav,Harpreet Brar,Double,2
33,1,8.2, Suryakumar Yadav,Harpreet Brar,Single,1
33,1,8.3, Rohit,Harpreet Brar,Single,1
33,1,8.4, Suryakumar Yadav,Harpreet Brar,Dot,0
33,1,8.5, Suryakumar Yadav,Harpreet Brar,Boundary,4
33,1,8.6, Suryakumar Yadav,Harpreet Brar,Single,1
33,1,9.1,ne ,Livings,Single,1
33,1,9.2,ne ,Livings,Dot,0
33,1,9.3,ne ,Livings,Single,1
33,1,9.4,ne ,Livings,Six,6
33,1,9.5,ne ,Livings,Dot,0
33,1,9.6,ne ,Livings,Single,1
33,1,10.1, Suryakumar Yadav,Harshal Patel,Dot,0
33,1,10.2, Suryakumar Yadav,Harshal Patel,Single,1
33,1,10.3, Rohit,Harshal Patel,Dot,0
33,1,10.4, Rohit,Harshal Patel,Six,6
33,1,10.4, Rohit,Harshal Patel,Extra_W,1
33,1,10.5, Rohit,Harshal Patel,Single,1
33,1,10.6, Suryakumar Yadav,Harshal Patel,Single,1
33,1,11.1, Suryakumar Yadav,Sam Curran,Double,2
33,1,11.2, Suryakumar Yadav,Sam Curran,Single,1
33,1,11.3, Rohit,Sam Curran,Dot,0
33,1,11.4, Rohit,Sam Curran,Wicket,0
33,1,11.5, Tilak Varma,Sam Curran,Single,1
33,1,11.6, Suryakumar Yadav,Sam Curran,Single,1
33,1,12.1, Suryakumar Yadav,Harpreet Brar,Single,1
33,1,12.2, Tilak Varma,Harpreet Brar,Single,1
33,1,12.3, Suryakumar Yadav,Harpreet Brar,Double,2
33,1,12.4, Suryakumar Yadav,Harpreet Brar,Single,1
33,1,12.5, Tilak Varma,Harpreet Brar,Double,2
33,1,12.6, Tilak Varma,Harpreet Brar,Single,1
33,1,13.1, Tilak Varma,Rabada,Single,1
33,1,13.2, Suryakumar Yadav,Rabada,Single,1
33,1,13.3, Tilak Varma,Rabada,Single,1
33,1,13.4, Suryakumar Yadav,Rabada,Single,1
33,1,13.5, Tilak Varma,Rabada,Single,1
33,1,13.6, Suryakumar Yadav,Rabada,Single,1
33,1,14.1, Suryakumar Yadav,Arshdeep Singh,Dot,0
33,1,14.2, Suryakumar Yadav,Arshdeep Singh,Single,1
33,1,14.3, Tilak Varma,Arshdeep Singh,Boundary,4
33,1,14.4, Tilak Varma,Arshdeep Singh,Boundary,4
33,1,14.5, Tilak Varma,Arshdeep Singh,Single,1
33,1,14.6, Suryakumar Yadav,Arshdeep Singh,Boundary,4
33,1,14.6, Suryakumar Yadav,Arshdeep Singh,Extra_W,1
33,1,15.1, Tilak Varma,Rabada,Single,1
33,1,15.2, Suryakumar Yadav,Rabada,Dot,0
33,1,15.3, Suryakumar Yadav,Rabada,Boundary,4
33,1,15.4, Suryakumar Yadav,Rabada,Six,6
33,1,15.5, Suryakumar Yadav,Rabada,Single,1
33,1,15.6, Tilak Varma,Rabada,Six,6
33,1,16.1, Suryakumar Yadav,Sam Curran,Dot,0
33,1,16.2, Suryakumar Yadav,Sam Curran,Wicket,0
33,1,16.3, Hardik Pandya,Sam Curran,Single,1
33,1,16.4, Tilak Varma,Sam Curran,Single,1
33,1,16.5, Hardik Pandya,Sam Curran,Dot,0
33,1,16.6, Hardik Pandya,Sam Curran,Six,6
33,1,17.1, Tilak Varma,Harshal Patel,Single,1
33,1,17.2, Hardik Pandya,Harshal Patel,Single,1
33,1,17.3, Tilak Varma,Harshal Patel,Six,6
33,1,17.4, Tilak Varma,Harshal Patel,Single,1
33,1,17.5, Hardik Pandya,Harshal Patel,Double,2
33,1,17.6, Hardik Pandya,Harshal Patel,Wicket,0
33,1,18.1, Tilak Varma,Sam Curran,Single,1
33,1,18.2, Tim David,Sam Curran,Dot,0
33,1,18.3, Tim David,Sam Curran,Boundary,4
33,1,18.3, Tim David,Sam Curran,Extra_W,1
33,1,18.4, Tim David,Sam Curran,Boundary,4
33,1,18.4, Tim David,Sam Curran,Extra_W,1
33,1,18.5, Tim David,Sam Curran,Six,6
33,1,18.6, Tim David,Sam Curran,Single,1
33,1,19.1, Tim David,Harshal Patel,Boundary,4
33,1,19.1, Tim David,Harshal Patel,Extra_W,1
33,1,19.2, Tim David,Harshal Patel,Wicket,0
33,1,19.3, Shepherd,Harshal Patel,Single,1
33,1,19.4, Tilak Varma,Harshal Patel,Single,1
33,1,19.5, Shepherd,Harshal Patel,Wicket,0
33,1,19.6, Nabi,Harshal Patel,Wicket,0
33,2,0.1, Sam Curran,Gerald Coetzee,Boundary,4
33,2,0.2, Sam Curran,Gerald Coetzee,Single,1
33,2,0.2, Sam Curran,Gerald Coetzee,Extras_W,5
33,2,0.3, Prabhsimran,Gerald Coetzee,Wicket,0
33,2,0.4, Rossouw,Gerald Coetzee,Single,1
33,2,0.5, Sam Curran,Gerald Coetzee,Single,1
33,2,0.6, Rossouw,Gerald Coetzee,Dot,0
33,2,1.1, Sam Curran,Bumrah,Dot,0
33,2,1.2, Sam Curran,Bumrah,Dot,0
33,2,1.3, Sam Curran,Bumrah,Single,1
33,2,1.4, Rossouw,Bumrah,Wicket,0
33,2,1.5, Livings,Bumrah,Single,1
33,2,1.6, Sam Curran,Bumrah,Wicket,0
33,2,2.1, Livings,Gerald Coetzee,Wicket,0
33,2,2.2, Shashank Singh,Gerald Coetzee,Dot,0
33,2,2.3, Shashank Singh,Gerald Coetzee,Single,1
33,2,2.3, Shashank Singh,Gerald Coetzee,Extra_W,1
33,2,2.4, Harpreet Singh,Gerald Coetzee,Dot,0
33,2,2.5, Harpreet Singh,Gerald Coetzee,Single,1
33,2,2.6, Shashank Singh,Gerald Coetzee,Boundary,4
33,2,3.1, Harpreet Singh,Bumrah,Dot,0
33,2,3.2, Harpreet Singh,Bumrah,Boundary,4
33,2,3.3, Harpreet Singh,Bumrah,Dot,0
33,2,3.4, Harpreet Singh,Bumrah,Single,1
33,2,3.5, Shashank Singh,Bumrah,Single,1
33,2,3.5, Shashank Singh,Bumrah,Extra_W,1
33,2,3.6, Harpreet Singh,Bumrah,Dot,0
33,2,4.1, Shashank Singh,Akash Madhwal,Dot,0
33,2,4.2, Shashank Singh,Akash Madhwal,Boundary,4
33,2,4.3, Shashank Singh,Akash Madhwal,Dot,0
33,2,4.4, Shashank Singh,Akash Madhwal,Single,1
33,2,4.5, Harpreet Singh,Akash Madhwal,Double,2
33,2,4.6, Harpreet Singh,Akash Madhwal,Boundary,4
33,2,5.1, Shashank Singh,Hardik Pandya,Dot,0
33,2,5.2, Shashank Singh,Hardik Pandya,Single,1
33,2,5.3, Harpreet Singh,Hardik Pandya,Dot,0
33,2,5.4, Harpreet Singh,Hardik Pandya,Dot,0
33,2,5.5, Harpreet Singh,Hardik Pandya,Dot,0
33,2,5.6, Harpreet Singh,Hardik Pandya,Dot,0
33,2,6.1, Shashank Singh,Shreyas Gopal,Six,6
33,2,6.2, Shashank Singh,Shreyas Gopal,Single,1
33,2,6.3, Harpreet Singh,Shreyas Gopal,Single,1
33,2,6.4, Shashank Singh,Shreyas Gopal,Single,1
33,2,6.5, Harpreet Singh,Shreyas Gopal,Wicket,0
33,2,6.6, Jitesh Sharma,Shreyas Gopal,Single,1
33,2,7.1, Jitesh Sharma,Hardik Pandya,Dot,0
33,2,7.2, Jitesh Sharma,Hardik Pandya,Dot,0
33,2,7.2, Jitesh Sharma,Hardik Pandya,Extra_W,1
33,2,7.3, Jitesh Sharma,Hardik Pandya,Single,1
33,2,7.4, Shashank Singh,Hardik Pandya,Single,1
33,2,7.4, Shashank Singh,Hardik Pandya,Extra_W,1
33,2,7.4, Shashank Singh,Hardik Pandya,Extra_W,1
33,2,7.5, Jitesh Sharma,Hardik Pandya,Boundary,4
33,2,7.6, Jitesh Sharma,Hardik Pandya,Single,1
33,2,8.1, Jitesh Sharma,Shreyas Gopal,Single,1
33,2,8.2, Shashank Singh,Shreyas Gopal,Six,6
33,2,8.3, Shashank Singh,Shreyas Gopal,Six,6
